AppID,Name,Price,English,French,Italian,German,Spanish-Spain,Russian,Japanese,SimplifiedChinese,TraditionalChinese,Korean,Polish,Portuguese,Turkish,Czech,Portuguese-Brazil,Hungarian,Dutch,Ukrainian,Danish,Arabic,Spanish-LatinAmerica,Thai,Finnish,Norwegian,Romanian,Swedish,Greek,Vietnamese,Bulgarian,Slovakian,Portuguese-Portugal,Indonesian,Hindi,Catalan,None
777160,Forgotten Places: Regained Castle,4.99,4.99,4.99,,4.99,,4.99,4.99,,,,,,,,,,,4.99,,,,,,,,,,,,,,,,,
335120,Serpent in the Staglands,13.99,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772270,Blocked and Loaded,1.99,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618310,AFTERGRINDER,2.99,2.99,2.99,,2.99,,2.99,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440500,æ±æ–¹å‰›æ¬²ç•°èžã€€ï½ž æ°´æ²¡ã—ãŸæ²ˆæ„åœ°ç„,19.99,,,,,,,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459470,Wars of Napoleon,39.99,39.99,39.99,,,39.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826160,ButcherBoy,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824000,Hokko Life,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,19.99,,,,,,,,,,,,,,,,,,,,
1675620,Last Light,15.99,15.99,,,,,,15.99,15.99,15.99,15.99,,,,,,,,,,,,,,,,,,,,,,,,,
505640,Antihero,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,,14.99,,,,14.99,,,,,,,,,,,,,,,,,,,,
369440,Immortal: Unchained,10.99,10.99,10.99,10.99,10.99,10.99,10.99,,10.99,,,10.99,,,,,,,,,,,,,,,,,,,,,,,,
1064010,Escape until Friday,4.99,4.99,,,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282800,100% Orange Juice,1.74,1.74,,,,1.74,1.74,1.74,1.74,1.74,1.74,,,,,1.74,,,,,,1.74,,,,,,,,,,,,,,
1157940,Gnomes & Goblins,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020270,Demon Hunter 5: Ascendance,14.99,14.99,14.99,14.99,14.99,,14.99,14.99,14.99,,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,
4850,Cossacks: Back to War,4.99,4.99,4.99,,4.99,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386290,Kumoon : Ballistic Physics Puzzle,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,,,2.99,2.99,2.99,2.99,2.99,2.99,,2.99,,,,,,
905690,é­”ç‰©è®¨ä¼å›¢,12.99,,,,,,,,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918680,Sword and Fairy Inn 2,19.99,19.99,,,,,,,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,
434460,Rock of Ages 2: Bigger & Boulderâ„¢,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189060,The Floor Is Still Really Cheap Lava,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727760,Umiro,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,,2.99,2.99,,,,,,,2.99,,,,,,,,,,,,,,,
1072040,Panzer Corps 2,23.99,23.99,23.99,,23.99,23.99,23.99,,23.99,,,23.99,,,,23.99,,,,,,,,,,,,,,,,,,,,
1535610,Soul Nomad & the World Eaters,19.99,19.99,,,,,,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739130,The Executioner,9.99,9.99,,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363600,Holy Potatoes! A Weapon Shop?!,0.99,0.99,0.99,,0.99,0.99,0.99,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
461010,Roll'd,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593240,VR SUPER SPORTS,12.99,12.99,,,,,,12.99,12.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,
663090,Granado Espada,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346010,RiMS Racing,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.99,,,,49.99,,,,,49.99,,,,,,,,,,,,,,,
607210,Possessed,3.99,3.99,3.99,3.99,3.99,3.99,,,,,,3.99,3.99,3.99,3.99,,3.99,3.99,,3.99,,,,3.99,3.99,3.99,3.99,,,,,,,,,
805500,Dokkaebi Hentai Adventures,0.99,0.99,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662840,PARQUET,16.99,16.99,,,,,,16.99,16.99,16.99,,,,,,,,,,,,,,,,,,,,,,,,,,
1405440,The Horror Of Salazar House,3.99,3.99,,,,,,,,,,,,,,3.99,,,,,,3.99,,,,,,,,,,,,,,
732930,Wunderling DX,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,
384360,Fingered,1.87,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156900,Output Pasture,8.99,8.99,,,,,,8.99,8.99,8.99,8.99,,,,,,,,,,,,,,,,,,,,,,,,,
1416240,å¤œæ°¸ Eternal Love,4.99,,,,,,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
405720,Perfect Universe - Play with Gravity,9.99,9.99,9.99,9.99,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321070,Death Come True,15.99,15.99,15.99,15.99,15.99,15.99,,15.99,15.99,15.99,15.99,,,,,,,,,,,15.99,15.99,,,,,,,,,,,,,
1245640,The Book of Distance,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
39160,Dungeon Siege III,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,,,,14.99,,,,,,,,,,,,,,,,,,,,,,,,
979600,Kaori After Story,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319850,Bridge Constructor Medieval,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,,1.49,1.49,,,,1.49,,,,,,,,,,,,,,,,,,
1157640,Sakura Fox Adventure,9.99,9.99,,,,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
558490,Crossroad Mysteries: The Broken Deal,9.99,9.99,9.99,9.99,9.99,9.99,9.99,,,,,,9.99,,,,,9.99,,,,,,,,,,,,,,,,,,
933820,Endzone - A World Apart,29.99,29.99,29.99,,29.99,29.99,29.99,29.99,29.99,,29.99,,,,,29.99,,,,,,,,,,,,,,,,,,,,
1443200,Class of '09,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323000,Space Court,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371460,Gnumz: Masters of Defense,4.99,4.99,,,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258240,Tank Operations: European Campaign,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368990,Despair,0.99,0.99,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319080,Disney Princess: My Fairytale Adventure,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,,19.99,,,19.99,,,,,19.99,,,,,19.99,,19.99,,,,,,,,,
1019450,Table Manners: Physics-Based Dating Game,8.99,8.99,8.99,,8.99,8.99,8.99,,8.99,,,,,,,8.99,,,,,,,,,,,,,,,,,,,,
463160,Super Dungeon Tactics,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261180,Rebirth Online,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1180540,Puddle Knights,9.99,9.99,,,9.99,9.99,,,9.99,,,,,,,,,,,,,,,9.99,,,,,,,,,,,,
387870,Mold on Pizza ðŸ•,5.99,5.99,,,,,5.99,5.99,,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,
1515180,Junkyard Simulator: First Car (Prologue 2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,
695050,Rain of Reflections: Set Free,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408440,Dream Factory,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722230,L.A. Noire: The VR Case Files,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
675690,Tribal Wars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,
1108370,Ratropolis,17.99,17.99,17.99,,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,,17.99,,17.99,,,,,,,17.99,,,,,,,,,,,,,
275510,Z Steel Soldiers,12.99,12.99,12.99,,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254370,No one lives under the lighthouse Director's cut,6.99,6.99,6.99,6.99,,,6.99,,6.99,,,6.99,,,,,6.99,,6.99,,,,,,,,,,,,,,,,,
348550,GUILTY GEAR XX ACCENT CORE PLUS R,14.99,14.99,14.99,14.99,14.99,14.99,,14.99,,,14.99,,14.99,,,,,,,,,,,,,,,,,,,,,,,
345650,Without Within,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
821250,Flotsam,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,,,,,24.99,,24.99,,,,,,,,,,,,,,,,,,
1612620,Never Return,13.99,13.99,,,,,,,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
798420,Professional Fishing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
575510,Sakura Agent,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265470,Even the Ocean,14.99,14.99,,,14.99,14.99,14.99,,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819180,Oxide Room 104,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,19.99,,,19.99,,,,,19.99,19.99,,,,,,,,,,,,,,
1107300,Down in Bermuda,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,,,1.99,,1.99,,1.99,,,1.99,,,,,,,,,,,,,,,
1533680,Dead Grid,8.99,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244850,Space Engineers,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,19.99,,,19.99,,,19.99,19.99,19.99,19.99,,19.99,,,,19.99,19.99,,19.99,,,,,,,,,
502370,"Warhammer 40,000: Sanctus Reach",29.99,29.99,29.99,,29.99,29.99,29.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108800,Crysis 2 - Maximum Edition,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,,29.99,,29.99,,29.99,29.99,,,,,,,,,,,,,,,,,,,,,
330370,Reload,4.99,4.99,4.99,4.99,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482830,Ho-Ho-Home Invasion,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
1559300,æµè¨€ä¾¦æŽ¢,9.99,,,,,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
609110,Blazing Chrome,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,,,,,16.99,,,,,,,,,,,,,,,,,,,,
428950,"Kivi, Toilet and Shotgun",1.99,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416240,Space Impossible,12.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601970,Tunguska: The Visitation,15.99,15.99,,15.99,,,15.99,,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197260,The Perfect Tower II,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40320,Rush for Berlin Gold,4.99,4.99,4.99,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710030,Cinderella Escape 2 Revenge,14.99,14.99,14.99,,14.99,14.99,14.99,14.99,,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,
632350,Cyberdimension Neptunia: 4 Goddesses Online,29.99,29.99,,,,,,29.99,,29.99,,,,,,,,,,,,,,,,,,,,,,,,,,
504770,Slavistan,1.99,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657900,Carrier Command 2 VR,29.99,29.99,29.99,,29.99,29.99,29.99,29.99,29.99,,,,,,,,,,,,,29.99,,,,,,,,,,,,,,
402340,Blue Rider,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711950,GWENT: Rogue Mage (Single-Player Expansion),9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,,9.99,9.99,,,,,,,,,,9.99,,,,,,,,,,,,,,
448070,Red Risk,0.51,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375180,Lunch Truck Tycoon,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663240,All You Can Eat,1.99,1.99,,,1.99,,1.99,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
819020,Zanki Zero: Last Beginning,59.99,59.99,,,,,,59.99,,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,
394280,Dark Heritage: Guardians of Hope,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,,9.99,9.99,,,,9.99,,,,,,,,,,,,,,,,,,,,
800120,Lonely Yuri,9.99,9.99,,,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050670,Fear in Hospital,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708340,Shark Simulator,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411080,SHOWTIME 2073,1.99,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543460,Dead Rising 4,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,,,,29.99,,,,,,,,,,,,,,,,,,,,
32670,Delta Force: Black Hawk Down,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079210,Spark the Electric Jester 2,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939600,LOVEÂ³ -Love Cube-,9.99,9.99,,,,,,9.99,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,
1282760,Mad Streets,14.99,14.99,14.99,,14.99,,14.99,,14.99,,,,,,,,,,,,,14.99,,,,,,,,,,,,,,
1148450,Detective Jackie - Mystic Case,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,,12.99,,12.99,,12.99,,,,,12.99,,,,12.99,,12.99,,,,,,,
242130,Vector Thrust,24.99,24.99,,,24.99,,24.99,,,,,,24.99,,,,,,,,,,,,,,,,,,,,,,,
1015480,DrumBeats VR,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252430,Dusty Revenge:Co-Op Edition,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468570,De-Void,7.99,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426790,Grow Up,9.99,9.99,9.99,,9.99,9.99,9.99,,,,,,,,,9.99,,,,,,,,,,,,,,,,,,,,
343630,CroNix,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1567370,just a game to test your lQ,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761670,Grisaia Phantom Trigger Vol.4,14.99,14.99,,,,,,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149440,Dragon Marked For Death,39.99,39.99,,,,,,39.99,,39.99,39.99,,,,,,,,,,,,,,,,,,,,,,,,,
529910,ARK Park,39.99,39.99,,,,,,39.99,39.99,39.99,39.99,,,,,,,,,,,,,,,,,,,,,,,,,
839300,Legendary Eleven: Epic Football,14.99,14.99,14.99,14.99,14.99,14.99,,,14.99,,,,,,,,,,,,14.99,,,,,,,,,,,,,,,
1325380,Live Empire,2.99,2.99,,,,,,,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,
538810,Train Mechanic Simulator 2017,7.99,7.99,7.99,7.99,7.99,7.99,7.99,,,,,7.99,,,7.99,,7.99,,,,,,,,,,,,,,,,,,,
612100,These nights in Cairo,7.99,7.99,,,,,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223510,Miasmata,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824720,Pure Rock Crawling,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385230,Ninjahtic,1.99,1.99,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458760,Palinurus,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284140,Majestic Nights,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814530,Death Crown,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,
1909810,Seventh Lair,7.99,7.99,7.99,,,,,7.99,7.99,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,
833040,Hiveswap Friendsim,12.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746510,Duck Season PC,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383120,Empyrion - Galactic Survival,19.99,19.99,19.99,19.99,19.99,,19.99,,19.99,,,,,,,19.99,,,,,,,,,,,,19.99,,,,,,,,
319270,Great Permutator,6.99,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382090,Dungeon Nightmares II : The Memory,8.99,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314160,Microsoft Flight Simulator X: Steam Edition,24.99,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321370,Sign Motion,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,,9.99,9.99,9.99,9.99,9.99,9.99,,9.99,,,,,,
1415410,Farm Manager 2021: Prologue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1477950,Lazy Galaxy 2,7.99,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394220,Last Horizon,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215470,Primal Carnage,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342970,Pixel Survivors,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973580,Sniper Ghost Warrior Contracts,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,,,11.99,11.99,,,,,,,,,,,,,,,,,,,,
585020,Big Bia,14.99,14.99,,,,,,,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056970,Wolfenstein: Cyberpilot,19.99,19.99,19.99,19.99,,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,19.99,,,,,,19.99,,,,,,,,,,,,,,
321560,The Sun and Moon,6.99,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585080,Hunting Simulator,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,19.99,,,,,,,,,,,,,,,,,,,,
552440,The Talos Principle VR,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,,,39.99,39.99,,,,,,,,,,,,,,,,,,,,
1234220,Paper Pirates,8.99,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377520,Pike and Shot : Campaigns,39.99,39.99,39.99,,39.99,39.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416830,Light Fall,14.99,14.99,14.99,,,14.99,14.99,14.99,14.99,,14.99,,,,,14.99,,,,,,,,,,,,,,,,,,,,
749340,Chocolate makes you happy,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,,,,,,
382300,Kidnapped,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748390,Rocket Bot Royale,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921590,DISSIDIA FINAL FANTASY NT Free Edition,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
645830,Son Korsan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,
968440,Artist Idle,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703230,Colors!,0.54,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211930,Ghost on the Shore,19.99,19.99,19.99,,19.99,19.99,19.99,,,,,,,,,19.99,,,,,,,,,,,,,,,,,,,,
1250250,NAMCO MUSEUM ARCHIVES Vol 1,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343740,InMind VR,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871200,FIGHTING EX LAYER,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,,,,,39.99,,,,,39.99,,,,,,,,,,,,,,,
636100,Tesla vs Lovecraft,14.99,14.99,14.99,,14.99,14.99,14.99,14.99,14.99,,14.99,,,,,14.99,,,,,,,,,,,,,,,,,,,,
808910,STAR WARSâ„¢ Episode I Racer,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148590,DOOM 64,4.99,4.99,4.99,4.99,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257850,SOLAS 128,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,,,,,
474210,BUTCHER,9.99,9.99,9.99,,9.99,9.99,,,,,,,9.99,,,9.99,,,,,,,,,,,,,,,,,,,,
530120,VR The Diner Duo,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301050,Night Shift,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285380,On The Road - Truck Simulator,29.99,29.99,29.99,29.99,29.99,29.99,29.99,,29.99,,,29.99,,,,29.99,29.99,,,,,,,,,,,,,,,,,,,
1072480,The Fisherman - Fishing Planet,29.99,29.99,29.99,29.99,29.99,29.99,29.99,,29.99,29.99,,29.99,,,,29.99,,29.99,29.99,,,,,,,,,,,,,,,,,
965590,Sagrada,9.99,9.99,9.99,9.99,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539440,Citalis,1.99,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415140,Kandidatos Kart,0.99,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,
302590,Of Guards And Thieves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,
1035660,Chromosome Evil,14.99,14.99,,,,,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147130,Countryballs: Modern Ballfare,7.99,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572010,No Way Out,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648050,Super Pilot,12.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396240,Contraband Police: Prologue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,
3230,Genesis Rising,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943410,Istanbul: Digital Edition,11.99,11.99,11.99,,11.99,11.99,,11.99,11.99,,11.99,11.99,,,,,,11.99,,,,,,,,,,,,,,,,,,
737870,Conduct DELUXE!,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,,9.99,,,9.99,,9.99,,9.99,,,,,,,,,,,,,,,,
1729900,Rhythm Brawl,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300260,Planetoid Pioneers,19.99,19.99,,,19.99,,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364200,Farabel,9.99,9.99,9.99,,9.99,9.99,9.99,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395310,World of Soccer RELOADED,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595930,Steam: Rails to Riches,8.99,8.99,8.99,8.99,8.99,8.99,,8.99,8.99,8.99,8.99,8.99,8.99,,,,,8.99,,,,,,,,,,,,,,,,,,
279160,Ultionus: A Tale of Petty Revenge,6.99,6.99,,,,,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371510,Gunnheim,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356280,Kitaria Fables,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,,19.99,,,,,,,,,,,,,,,,,,,,
387840,Alpha Runner,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227220,Sang-Froid - Tales of Werewolves,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644490,Occult,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,,,4.99,4.99,4.99,,,4.99,4.99,4.99,,4.99,,,,,,,,,
1321270,Duck Life: Adventure,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574560,"Dude, Stop",14.99,14.99,,,,,14.99,,14.99,,,,,,,14.99,,,14.99,,,,,,,,,,,,,,,,,
